char,txt_file,image_group_id,work_id,reference
ཥྭཱ,I2029.txt,I2029,W23468,"{""20290081.tiff"": [[877, 5]]}"
ཏྟྲ,I2029.txt,I2029,W23468,"{""20290089.tiff"": [[282, 3]]}"
ཏྶཱ,I2029.txt,I2029,W23468,"{""20290097.tiff"": [[821, 5]]}"
ཀླཱ,I2029.txt,I2029,W23468,"{""20290117.tiff"": [[446, 3]]}"
ཙླ,I2029.txt,I2029,W23468,"{""20290117.tiff"": [[734, 4]]}"
ཚྲ,I2029.txt,I2029,W23468,"{""20290117.tiff"": [[514, 3]]}"
ཏྤུ,I2029.txt,I2029,W23468,"{""20290163.tiff"": [[504, 4]]}"
ཥྲ,I2029.txt,I2029,W23468,"{""20290229.tiff"": [[299, 4]]}"
ཝྱ,I2029.txt,I2029,W23468,"{""20290254.tiff"": [[1042, 6]]}"
ནྡཱུ,I2029.txt,I2029,W23468,"{""20290273.tiff"": [[1116, 6]]}"
གྡ,I2029.txt,I2029,W23468,"{""20290281.tiff"": [[968, 7]]}"
ཤྩཱ,I2029.txt,I2029,W23468,"{""20290283.tiff"": [[689, 4]]}"
ནྤ,I2029.txt,I2029,W23468,"{""20290317.tiff"": [[178, 1]]}"
གྨ,I2029.txt,I2029,W23468,"{""20290328.tiff"": [[67, 2]]}"
ཤྩཱ,I2029.txt,I2029,W23468,"{""20290330.tiff"": [[1093, 6]]}"
པྥུ,I2029.txt,I2029,W23468,"{""20290332.tiff"": [[1055, 6]]}"
དྡུ,I2029.txt,I2029,W23468,"{""20290332.tiff"": [[314, 2]]}"
ཤྣ,I2029.txt,I2029,W23468,"{""20290360.tiff"": [[85, 1]]}"
རྠཱ,I2029.txt,I2029,W23468,"{""20290371.tiff"": [[222, 3]]}"
ཙྪཱུ,I2029.txt,I2029,W23468,"{""20290373.tiff"": [[161, 2]]}"
ཙྱ,I2029.txt,I2029,W23468,"{""20290374.tiff"": [[714, 4]]}"
ཤྣ,I2029.txt,I2029,W23468,"{""20290398.tiff"": [[498, 3]]}"
དྡུ,I2029.txt,I2029,W23468,"{""20290400.tiff"": [[864, 5]]}"
ཥྞུ,I2029.txt,I2029,W23468,"{""20290418.tiff"": [[173, 2]]}"
ཤྩཱ,I2029.txt,I2029,W23468,"{""20290421.tiff"": [[1007, 5]]}"
ཥྭཱ,I2029.txt,I2029,W23468,"{""20290422.tiff"": [[418, 3]]}"
ཥྭཱ,I2029.txt,I2029,W23468,"{""20290429.tiff"": [[456, 4]]}"
རྠཱ,I2029.txt,I2029,W23468,"{""20290436.tiff"": [[616, 3]]}"
དྡུ,I2029.txt,I2029,W23468,"{""20290445.tiff"": [[870, 5]]}"
སྟྱ,I2029.txt,I2029,W23468,"{""20290472.tiff"": [[628, 4]]}"
ཏྤུ,I2029.txt,I2029,W23468,"{""20290472.tiff"": [[672, 4]]}"
རྠཱ,I2029.txt,I2029,W23468,"{""20290482.tiff"": [[243, 2]]}"
དྡུ,I2029.txt,I2029,W23468,"{""20290488.tiff"": [[159, 1]]}"
དྡུ,I2029.txt,I2029,W23468,"{""20290491.tiff"": [[336, 3]]}"
ཤྩཱ,I2029.txt,I2029,W23468,"{""20290498.tiff"": [[120, 1]]}"
ཊཱུ,I2029.txt,I2029,W23468,"{""20290502.tiff"": [[1031, 6]]}"
རྠཱ,I2029.txt,I2029,W23468,"{""20290507.tiff"": [[1191, 8]]}"
ཀླཱ,I2029.txt,I2029,W23468,"{""20290515.tiff"": [[338, 3]]}"
ལླུ,I2029.txt,I2029,W23468,"{""20290519.tiff"": [[1088, 6]]}"
ཡྭ,I2029.txt,I2029,W23468,"{""20290525.tiff"": [[942, 6]]}"
ཀྟྭ,I2029.txt,I2029,W23468,"{""20290528.tiff"": [[744, 4]]}"
སྥུ,I2029.txt,I2029,W23468,"{""20290537.tiff"": [[692, 4]]}"
རྞྞཱ,I2029.txt,I2029,W23468,"{""20290545.tiff"": [[474, 3]]}"
རྦཱ,I2029.txt,I2029,W23468,"{""20290546.tiff"": [[519, 3]]}"
རྟཱ,I2029.txt,I2029,W23468,"{""20290548.tiff"": [[105, 1]]}"
ཤྣ,I2029.txt,I2029,W23468,"{""20290566.tiff"": [[376, 2]]}"
ཀླཱ,I2029.txt,I2029,W23468,"{""20290579.tiff"": [[93, 13]]}"
རྦཱ,I2029.txt,I2029,W23468,"{""20290581.tiff"": [[928, 5]]}"
དྣ,I2029.txt,I2029,W23468,"{""20290585.tiff"": [[664, 4]]}"
ཏྤུ,I2029.txt,I2029,W23468,"{""20290596.tiff"": [[259, 6]]}"
སྥུ,I2029.txt,I2029,W23468,"{""20290609.tiff"": [[342, 5]]}"
གྨ,I2030.txt,I2030,W23468,"{""20300329.tiff"": [[334, 2]]}"
གྨ,I2030.txt,I2030,W23468,"{""20300393.tiff"": [[16, 1]]}"
ཊཱུ,I2030.txt,I2030,W23468,"{""20300461.tiff"": [[879, 6]]}"
གྨ,I0435.txt,I0435,W11249,"{""04350486.tif"": [[1040, 6]]}"
ཎྚུ,I0436.txt,I0436,W11249,"{""04360641.tif"": [[57, 1]]}"
ཡྭ,I0439.txt,I0439,W11249,"{""04390536.tif"": [[372, 2]]}"
ཙླ,I0442.txt,I0442,W11249,"{""04420247.tif"": [[294, 2]]}"
རྟཱ,I3CN1538.txt,I3CN1538,W3CN1482,"{""I3CN15380040.jpg"": [[75, 1]]}"
སྩུ,v001.txt,I0886,W22084,"{""08860602.tif"": [[53, 1], [169, 1], [431, 3]]}"
སྩུ,v002.txt,I0887,W22084,"{""08870486.tif"": [[763, 4]]}"
ཙྱུ,v003.txt,I0888,W22084,"{""08880100.tif"": [[285, 2]]}"
ཙྱ,v003.txt,I0888,W22084,"{""08880100.tif"": [[285, 2]]}"
ཙྱུ,v003.txt,I0888,W22084,"{""08880101.tif"": [[445, 2]]}"
ཙྱ,v003.txt,I0888,W22084,"{""08880101.tif"": [[445, 2]]}"
ངྷཱ,v004.txt,I0889,W22084,"{""08890145.tif"": [[802, 4]]}"
སྦྱུ,v004.txt,I0889,W22084,"{""08890156.tif"": [[438, 2]]}"
རྵཱ,v004.txt,I0889,W22084,"{""08890376.tif"": [[570, 3]]}"
རྵཱ,v004.txt,I0889,W22084,"{""08890423.tif"": [[342, 2]]}"
ངྷཱ,v004.txt,I0889,W22084,"{""08890534.tif"": [[768, 4], [859, 4]]}"
ངྷཱ,v005.txt,I0890,W22084,"{""08900108.tif"": [[754, 4], [1062, 5], [1346, 6]]}"
ངྷཱ,v005.txt,I0890,W22084,"{""08900109.tif"": [[149, 1], [744, 4], [1110, 5], [1440, 7]]}"
རྵཱ,v008.txt,I0893,W22084,"{""08930099.tif"": [[857, 5], [932, 5]]}"
རྵཱ,v008.txt,I0893,W22084,"{""08930175.tif"": [[388, 2], [532, 3], [579, 3], [605, 3]]}"
རྵཱ,v008.txt,I0893,W22084,"{""08930185.tif"": [[792, 4], [1025, 5]]}"
སྩུ,v010.txt,I0895,W22084,"{""08950139.tif"": [[517, 3]]}"
སྩུ,v010.txt,I0895,W22084,"{""08950175.tif"": [[928, 5]]}"
ཏྲྱ,v010.txt,I0895,W22084,"{""08950233.tif"": [[1332, 6]]}"
ཏྲྱ,v010.txt,I0895,W22084,"{""08950297.tif"": [[107, 1]]}"
ཊྱ,v011.txt,I0896,W22084,"{""08960596.tif"": [[359, 2], [721, 4], [1226, 6]]}"
ཊྱ,v011.txt,I0896,W22084,"{""08960598.tif"": [[1388, 7]]}"
ཊྱ,v011.txt,I0896,W22084,"{""08960600.tif"": [[366, 2]]}"
ཊྱ,v011.txt,I0896,W22084,"{""08960601.tif"": [[505, 3]]}"
རྨྨ,v011.txt,I0896,W22084,"{""08960665.tif"": [[933, 5]]}"
ངྒཱུ,v016.txt,I0901,W22084,"{""09010248.tif"": [[1314, 7]]}"
རྨྨཱ,v028.txt,I0913,W22084,"{""09130763.tif"": [[921, 4]]}"
རྨྨ,v028.txt,I0913,W22084,"{""09130763.tif"": [[921, 4]]}"
ལྦཱ,v030.txt,I0915,W22084,"{""09150609.tif"": [[841, 5], [948, 6], [1058, 6]]}"
སྩུ,v034.txt,I0919,W22084,"{""09190205.tif"": [[926, 5]]}"
ལྤཱ,v034.txt,I0919,W22084,"{""09190293.tif"": [[525, 3]]}"
དྨཱ,v034.txt,I0919,W22084,"{""09190295.tif"": [[524, 3]]}"
རྦཱ,v034.txt,I0919,W22084,"{""09190295.tif"": [[638, 3]]}"
རྦྷཱ,v034.txt,I0919,W22084,"{""09190351.tif"": [[1649, 7]]}"
རྫཱ,v034.txt,I0919,W22084,"{""09190352.tif"": [[76, 1], [81, 1]]}"
ཀྵྱ,v034.txt,I0919,W22084,"{""09190543.tif"": [[26, 1]]}"
ཀྵྱཱ,v034.txt,I0919,W22084,"{""09190543.tif"": [[26, 1]]}"
སྩུ,v035.txt,I0920,W22084,"{""09200461.tif"": [[1295, 7]]}"
སྩུ,v036.txt,I0921,W22084,"{""09210485.tif"": [[240, 2]]}"
སྩུ,v036.txt,I0921,W22084,"{""09210494.tif"": [[769, 4]]}"
དྒཱ,v038.txt,I0923,W22084,"{""09230545.tif"": [[808, 5]]}"
རྨྨཱ,v038.txt,I0923,W22084,"{""09230727.tif"": [[1329, 6]]}"
རྨྨ,v038.txt,I0923,W22084,"{""09230727.tif"": [[1329, 6]]}"
རྱཱ,v039.txt,I0924,W22084,"{""09240004.tif"": [[49, 1]]}"
ཤྨ,v039.txt,I0924,W22084,"{""09240180.tif"": [[1301, 6]]}"
དྷྱཱ,v039.txt,I0924,W22084,"{""09240181.tif"": [[536, 3]]}"
རྡྷ,v039.txt,I0924,W22084,"{""09240182.tif"": [[974, 5]]}"
ཙྱ,v039.txt,I0924,W22084,"{""09240184.tif"": [[344, 2]]}"
རྦཱ,v039.txt,I0924,W22084,"{""09240189.tif"": [[61, 1], [139, 1]]}"
རྦཱ,v039.txt,I0924,W22084,"{""09240366.tif"": [[481, 3]]}"
ཀྵཱ,v039.txt,I0924,W22084,"{""09240370.tif"": [[243, 2]]}"
པྣ,v039.txt,I0924,W22084,"{""09240408.tif"": [[142, 1]]}"
ཤྨ,v040.txt,I0925,W22084,"{""09250392.tif"": [[161, 1]]}"
ཤྠ,v040.txt,I0925,W22084,"{""09250466.tif"": [[991, 5], [1321, 6], [1389, 7], [1527, 7]]}"
ཤྠ,v040.txt,I0925,W22084,"{""09250467.tif"": [[69, 1]]}"
ཤྠ,v040.txt,I0925,W22084,"{""09250490.tif"": [[618, 3]]}"
ཤྷ,v040.txt,I0925,W22084,"{""09250490.tif"": [[412, 2]]}"
རྦྷཱ,v041.txt,I0926,W22084,"{""09260412.tif"": [[226, 2]]}"
རྦྷཱ,v041.txt,I0926,W22084,"{""09260475.tif"": [[187, 1]]}"
རྱཱ,v041.txt,I0926,W22084,"{""09260475.tif"": [[171, 1]]}"
ཥྚྲ,v042.txt,I0927,W22084,"{""09270455.tif"": [[1151, 7]]}"
དྷྱཱ,v043.txt,I0928,W22084,"{""09280264.tif"": [[127, 1]]}"
རྦཱ,v046.txt,I0931,W22084,"{""09310485.tif"": [[41, 1]]}"
ཀྵཱ,v046.txt,I0931,W22084,"{""09310526.tif"": [[842, 4]]}"
ཀྵཱ,v046.txt,I0931,W22084,"{""09310536.tif"": [[725, 4], [790, 4]]}"
རྱཱ,v046.txt,I0931,W22084,"{""09310536.tif"": [[177, 1]]}"
གྷྲ,v046.txt,I0931,W22084,"{""09310541.tif"": [[997, 5]]}"
སྱུ,v046.txt,I0931,W22084,"{""09310541.tif"": [[936, 5]]}"
ཥྤཱ,v046.txt,I0931,W22084,"{""09310544.tif"": [[927, 5]]}"
རྱཱ,v046.txt,I0931,W22084,"{""09310546.tif"": [[4, 1]]}"
གྷཱ,v048.txt,I0933,W22084,"{""09330455.tif"": [[29, 1]]}"
རྱཱ,v048.txt,I0933,W22084,"{""09330455.tif"": [[51, 1]]}"
རྨྨ,v048.txt,I0933,W22084,"{""09330455.tif"": [[46, 1]]}"
རྱཱ,v048.txt,I0933,W22084,"{""09330549.tif"": [[23, 1], [62, 1]]}"
རྱཱ,v048.txt,I0933,W22084,"{""09330570.tif"": [[763, 4]]}"
ཋུ,v049.txt,I0934,W22084,"{""09340317.tif"": [[1040, 5], [1043, 5], [1046, 5], [1049, 5]]}"
ཀྵྞ,v050.txt,I0935,W22084,"{""09350274.tif"": [[1589, 7]]}"
དྷ,v050.txt,I0935,W22084,"{""09350275.tif"": [[1173, 5]]}"
ཀྵྱ,v050.txt,I0935,W22084,"{""09350291.tif"": [[1301, 6]]}"
ཀྵྞ,v050.txt,I0935,W22084,"{""09350292.tif"": [[788, 4]]}"
ཀྵཱ,v051.txt,I0936,W22084,"{""09360296.tif"": [[378, 2]]}"
ཊཱུ,v051.txt,I0936,W22084,"{""09360296.tif"": [[1577, 7]]}"
ནྟྲཱ,v051.txt,I0936,W22084,"{""09360296.tif"": [[335, 2]]}"
ཊྱ,v051.txt,I0936,W22084,"{""09360296.tif"": [[1513, 7], [1521, 7]]}"
ཊྱཱ,v051.txt,I0936,W22084,"{""09360296.tif"": [[1521, 7]]}"
ཀྵཱ,v051.txt,I0936,W22084,"{""09360371.tif"": [[330, 2]]}"
ཀྵཱ,v051.txt,I0936,W22084,"{""09360372.tif"": [[1027, 5]]}"
ཙྱ,v052.txt,I0937,W22084,"{""09370030.tif"": [[218, 1], [235, 2]]}"
བྭ,v053.txt,I0938,W22084,"{""09380517.tif"": [[935, 5]]}"
རྦཱ,v054.txt,I0939,W22084,"{""09390004.tif"": [[38, 1]]}"
རྱཱ,v056.txt,I0941,W22084,"{""09410004.tif"": [[23, 1]]}"
བྭ,v056.txt,I0941,W22084,"{""09410007.tif"": [[762, 4]]}"
མྲཱ,v056.txt,I0941,W22084,"{""09410409.tif"": [[1416, 6]]}"
ཀྵཱ,v056.txt,I0941,W22084,"{""09410487.tif"": [[1452, 7]]}"
ཙྱུ,v056.txt,I0941,W22084,"{""09410535.tif"": [[1303, 7]]}"
ཙྱ,v056.txt,I0941,W22084,"{""09410535.tif"": [[1303, 7]]}"
ཀྵཱ,v056.txt,I0941,W22084,"{""09410600.tif"": [[830, 5], [838, 5]]}"
རྒྷ,v057.txt,I0942,W22084,"{""09420638.tif"": [[1298, 6]]}"
སྟྱ,v057.txt,I0942,W22084,"{""09420639.tif"": [[285, 2]]}"
རྒྷ,v057.txt,I0942,W22084,"{""09420651.tif"": [[1501, 7]]}"
ཤྟ,v057.txt,I0942,W22084,"{""09420651.tif"": [[1514, 7]]}"
རྨྨ,v057.txt,I0942,W22084,"{""09420652.tif"": [[91, 1]]}"
ཏྲྱ,v057.txt,I0942,W22084,"{""09420654.tif"": [[900, 5]]}"
རྨྨ,v057.txt,I0942,W22084,"{""09420654.tif"": [[1691, 7]]}"
རྱཱ,v057.txt,I0942,W22084,"{""09420663.tif"": [[365, 3]]}"
རྨྨ,v057.txt,I0942,W22084,"{""09420663.tif"": [[402, 3]]}"
རྒྷ,v058.txt,I0943,W22084,"{""09430221.tif"": [[1414, 7]]}"
དྐ,v058.txt,I0943,W22084,"{""09430222.tif"": [[1064, 5]]}"
ཀྟཱ,v058.txt,I0943,W22084,"{""09430224.tif"": [[425, 3]]}"
དྡྷྱ,v058.txt,I0943,W22084,"{""09430224.tif"": [[512, 3]]}"
ཀྟཱ,v058.txt,I0943,W22084,"{""09430301.tif"": [[191, 1]]}"
རྒྷ,v058.txt,I0943,W22084,"{""09430301.tif"": [[267, 2]]}"
སྟྱ,v058.txt,I0943,W22084,"{""09430301.tif"": [[67, 1]]}"
ཥྱཱ,v058.txt,I0943,W22084,"{""09430301.tif"": [[235, 1]]}"
དྡྷཱ,v058.txt,I0943,W22084,"{""09430301.tif"": [[206, 1]]}"
ལྐཱ,v058.txt,I0943,W22084,"{""09430394.tif"": [[1549, 7]]}"
ཏྲྱ,v058.txt,I0943,W22084,"{""09430394.tif"": [[1172, 6]]}"
ཙྱུ,v058.txt,I0943,W22084,"{""09430394.tif"": [[1112, 5]]}"
ཙྱ,v058.txt,I0943,W22084,"{""09430394.tif"": [[1112, 5]]}"
གྷཱ,v058.txt,I0943,W22084,"{""09430637.tif"": [[278, 2]]}"
གྷཱ,v059.txt,I0944,W22084,"{""09440195.tif"": [[489, 3]]}"
ཌྲ,v059.txt,I0944,W22084,"{""09440428.tif"": [[417, 2]]}"
ཤྨ,v059.txt,I0944,W22084,"{""09440428.tif"": [[1068, 5]]}"
ཤྨ,v059.txt,I0944,W22084,"{""09440459.tif"": [[1292, 6]]}"
རྠཱ,v059.txt,I0944,W22084,"{""09440463.tif"": [[341, 2]]}"
ཤྨ,v059.txt,I0944,W22084,"{""09440470.tif"": [[852, 5]]}"
རྐཱ,v059.txt,I0944,W22084,"{""09440483.tif"": [[402, 3], [415, 3]]}"
རྠཱ,v059.txt,I0944,W22084,"{""09440498.tif"": [[856, 4]]}"
ཤྨ,v059.txt,I0944,W22084,"{""09440499.tif"": [[327, 2]]}"
ནྶ,v061.txt,I0946,W22084,"{""09460192.tif"": [[206, 2]]}"
རྡྷ,v061.txt,I0946,W22084,"{""09460288.tif"": [[811, 5]]}"
རྡྷ,v061.txt,I0946,W22084,"{""09460501.tif"": [[1024, 5]]}"
རྟྱ,v061.txt,I0946,W22084,"{""09460501.tif"": [[598, 3]]}"
དྡྷཱ,v062.txt,I0947,W22084,"{""09470004.tif"": [[28, 1]]}"
ཀྵྱ,v062.txt,I0947,W22084,"{""09470192.tif"": [[1, 1]]}"
ཏྤཱ,v062.txt,I0947,W22084,"{""09470248.tif"": [[179, 2]]}"
ཏྟྱ,v062.txt,I0947,W22084,"{""09470424.tif"": [[326, 2]]}"
དྷྱཱ,v063.txt,I0948,W22084,"{""09480329.tif"": [[302, 2]]}"
སྟྱ,v063.txt,I0948,W22084,"{""09480406.tif"": [[1449, 7]]}"
ནྲཱ,v063.txt,I0948,W22084,"{""09480563.tif"": [[647, 3]]}"
ངྲ,v063.txt,I0948,W22084,"{""09480563.tif"": [[362, 2]]}"
གྷྲ,v063.txt,I0948,W22084,"{""09480575.tif"": [[1333, 7], [1341, 7], [1354, 7]]}"
གྷྲ,v063.txt,I0948,W22084,"{""09480582.tif"": [[1580, 7]]}"
ཤྨ,v063.txt,I0948,W22084,"{""09480582.tif"": [[1568, 7]]}"
གྷྲ,v063.txt,I0948,W22084,"{""09480584.tif"": [[284, 2]]}"
གྷཱ,v064.txt,I0949,W22084,"{""09490497.tif"": [[1015, 5], [1021, 5]]}"
གྷཱུ,v064.txt,I0949,W22084,"{""09490497.tif"": [[1015, 5], [1021, 5]]}"
དྡྷཱ,v064.txt,I0949,W22084,"{""09490515.tif"": [[423, 2]]}"
ཀྵྨ,v064.txt,I0949,W22084,"{""09490520.tif"": [[309, 2]]}"
དྷྱུ,v064.txt,I0949,W22084,"{""09490524.tif"": [[914, 5]]}"
སྥུ,v064.txt,I0949,W22084,"{""09490526.tif"": [[274, 2], [679, 3]]}"
དྡྷཱ,v066.txt,I0951,W22084,"{""09510152.tif"": [[906, 5]]}"
གྷྲ,v066.txt,I0951,W22084,"{""09510221.tif"": [[1018, 5], [1032, 5]]}"
གྷྲཱ,v066.txt,I0951,W22084,"{""09510221.tif"": [[1018, 5], [1032, 5]]}"
རྡྷཱ,v066.txt,I0951,W22084,"{""09510232.tif"": [[1053, 5]]}"
གྷྲ,v066.txt,I0951,W22084,"{""09510232.tif"": [[946, 5]]}"
རྡྷ,v066.txt,I0951,W22084,"{""09510232.tif"": [[1053, 5]]}"
གྷྲཱ,v066.txt,I0951,W22084,"{""09510232.tif"": [[946, 5]]}"
ནྡྲཱ,v066.txt,I0951,W22084,"{""09510241.tif"": [[623, 3]]}"
གྷྲ,v066.txt,I0951,W22084,"{""09510246.tif"": [[207, 2]]}"
གྷྲཱ,v066.txt,I0951,W22084,"{""09510246.tif"": [[207, 2], [301, 2]]}"
ཊྱ,v066.txt,I0951,W22084,"{""09510272.tif"": [[954, 5], [957, 5]]}"
གྷྲཱ,v066.txt,I0951,W22084,"{""09510277.tif"": [[1026, 5], [1040, 5]]}"
རྡྷ,v066.txt,I0951,W22084,"{""09510278.tif"": [[1203, 6]]}"
དྷྲུ,v066.txt,I0951,W22084,"{""09510278.tif"": [[1123, 6]]}"
དྷྱཱ,v066.txt,I0951,W22084,"{""09510283.tif"": [[55, 1]]}"
གྷྲཱ,v066.txt,I0951,W22084,"{""09510285.tif"": [[1343, 7]]}"
སྥུ,v066.txt,I0951,W22084,"{""09510543.tif"": [[758, 4], [766, 4]]}"
ལྒུ,v067.txt,I0952,W22084,"{""09520358.tif"": [[686, 3]]}"
ལྒུ,v067.txt,I0952,W22084,"{""09520359.tif"": [[1265, 6]]}"
གྷཱ,v067.txt,I0952,W22084,"{""09520459.tif"": [[720, 4]]}"
གྷཱ,v067.txt,I0952,W22084,"{""09520497.tif"": [[469, 3]]}"
གྷཱ,v067.txt,I0952,W22084,"{""09520564.tif"": [[1065, 5]]}"
གྷཱ,v068.txt,I0953,W22084,"{""09530029.tif"": [[495, 3]]}"
དྡྷཱ,v068.txt,I0953,W22084,"{""09530029.tif"": [[466, 3]]}"
གྷཱ,v068.txt,I0953,W22084,"{""09530030.tif"": [[186, 1]]}"
ཙྱུ,v068.txt,I0953,W22084,"{""09530057.tif"": [[273, 2]]}"
ཤྨ,v068.txt,I0953,W22084,"{""09530297.tif"": [[1531, 7], [1539, 7]]}"
ལྦཱ,v068.txt,I0953,W22084,"{""09530301.tif"": [[1137, 6]]}"
ཊཱུ,v068.txt,I0953,W22084,"{""09530558.tif"": [[526, 3], [537, 3]]}"
ནྱུ,v070.txt,I0955,W22084,"{""09550291.tif"": [[164, 1], [430, 2]]}"
ཊྷ,v071.txt,I0956,W22084,"{""09560272.tif"": [[1034, 5]]}"
ཊྷ,v071.txt,I0956,W22084,"{""09560274.tif"": [[1494, 7]]}"
ཊྷ,v071.txt,I0956,W22084,"{""09560296.tif"": [[1153, 5]]}"
ཊྷ,v071.txt,I0956,W22084,"{""09560339.tif"": [[42, 1]]}"
མྲཱ,v071.txt,I0956,W22084,"{""09560394.tif"": [[206, 1]]}"
ནྡྷཱ,v071.txt,I0956,W22084,"{""09560395.tif"": [[676, 3]]}"
ཏྐུ,v071.txt,I0956,W22084,"{""09560395.tif"": [[1400, 6]]}"
དྡྷཱ,v071.txt,I0956,W22084,"{""09560395.tif"": [[723, 4]]}"
ནྡྲཱ,v071.txt,I0956,W22084,"{""09560419.tif"": [[795, 4]]}"
ཌྚཱ,v071.txt,I0956,W22084,"{""09560436.tif"": [[992, 5]]}"
རྨྨ,v071.txt,I0956,W22084,"{""09560608.tif"": [[644, 3]]}"
ཥྐྲ,v072.txt,I0957,W22084,"{""09570004.tif"": [[29, 1]]}"
ཏྤུ,v072.txt,I0957,W22084,"{""09570508.tif"": [[26, 1]]}"
སྦྱུ,v073.txt,I0958,W22084,"{""09580336.tif"": [[73, 1]]}"
རྒྷ,v074.txt,I0959,W22084,"{""09590598.tif"": [[20, 1]]}"
རྡཱུ,v076.txt,I0961,W22084,"{""09610466.tif"": [[24, 1]]}"
རྡཱ,v076.txt,I0961,W22084,"{""09610466.tif"": [[24, 1]]}"
རྡྷ,v076.txt,I0961,W22084,"{""09610467.tif"": [[1049, 5]]}"
ཌྷཱ,v076.txt,I0961,W22084,"{""09610558.tif"": [[1191, 5]]}"
ཌྷཱ,v076.txt,I0961,W22084,"{""09610559.tif"": [[386, 2], [499, 3]]}"
ཌྷཱ,v076.txt,I0961,W22084,"{""09610560.tif"": [[1050, 5]]}"
ཥྱཱ,v076.txt,I0961,W22084,"{""09610561.tif"": [[1485, 7]]}"
ཏྲྱ,v077.txt,I0962,W22084,"{""09620007.tif"": [[202, 1]]}"
དྡྷཱ,v077.txt,I0962,W22084,"{""09620007.tif"": [[192, 1]]}"
རྟཱ,v077.txt,I0962,W22084,"{""09620007.tif"": [[211, 2]]}"
ཀྵྞ,v077.txt,I0962,W22084,"{""09620007.tif"": [[232, 2]]}"
རྨྨཱ,v077.txt,I0962,W22084,"{""09620027.tif"": [[1114, 6], [1192, 6], [1381, 7], [1414, 7]]}"
རྨྨ,v077.txt,I0962,W22084,"{""09620027.tif"": [[1114, 6], [1192, 6]]}"
དྷྲུ,v077.txt,I0962,W22084,"{""09620051.tif"": [[231, 2], [253, 2]]}"
རྒྷ,v077.txt,I0962,W22084,"{""09620132.tif"": [[1406, 6]]}"
རྷཱ,v077.txt,I0962,W22084,"{""09620152.tif"": [[624, 3]]}"
དྐ,v077.txt,I0962,W22084,"{""09620173.tif"": [[1660, 7]]}"
ཀྵཱུ,v077.txt,I0962,W22084,"{""09620173.tif"": [[1029, 5]]}"
ཀྵླཱ,v077.txt,I0962,W22084,"{""09620173.tif"": [[1034, 5]]}"
ཧྱཱ,v077.txt,I0962,W22084,"{""09620192.tif"": [[320, 2]]}"
ཀྵཱུ,v077.txt,I0962,W22084,"{""09620192.tif"": [[311, 2], [639, 3]]}"
ཀྵྞ,v077.txt,I0962,W22084,"{""09620194.tif"": [[1083, 5], [1544, 7]]}"
སྥུ,v077.txt,I0962,W22084,"{""09620355.tif"": [[1426, 7]]}"
དྐ,v077.txt,I0962,W22084,"{""09620357.tif"": [[1159, 5]]}"
དྡྷྱ,v077.txt,I0962,W22084,"{""09620357.tif"": [[317, 2], [401, 2], [408, 2]]}"
དྐུ,v077.txt,I0962,W22084,"{""09620357.tif"": [[1159, 5]]}"
སྥུ,v077.txt,I0962,W22084,"{""09620374.tif"": [[712, 4]]}"
ཥྨཱ,v077.txt,I0962,W22084,"{""09620435.tif"": [[156, 1], [278, 2], [447, 2], [526, 3], [1190, 6]]}"
ཥྨཱ,v077.txt,I0962,W22084,"{""09620436.tif"": [[34, 1], [337, 2], [413, 2], [726, 4]]}"
ལྤཱ,v077.txt,I0962,W22084,"{""09620462.tif"": [[1041, 5]]}"
ཥྚྲཱ,v077.txt,I0962,W22084,"{""09620462.tif"": [[1083, 5]]}"
ཥྚྲ,v077.txt,I0962,W22084,"{""09620462.tif"": [[1083, 5]]}"
མྡྲ,v077.txt,I0962,W22084,"{""09620462.tif"": [[1220, 5]]}"
ཧྞཱ,v077.txt,I0962,W22084,"{""09620470.tif"": [[939, 5]]}"
ཌྱ,v077.txt,I0962,W22084,"{""09620479.tif"": [[384, 2]]}"
དྨཱ,v077.txt,I0962,W22084,"{""09620494.tif"": [[1194, 6]]}"
ཀྩ,v077.txt,I0962,W22084,"{""09620512.tif"": [[516, 2]]}"
གྷྣ,v077.txt,I0962,W22084,"{""09620512.tif"": [[410, 2]]}"
ཧྞཱ,v077.txt,I0962,W22084,"{""09620512.tif"": [[136, 1], [147, 1], [158, 1]]}"
གྷྣཱ,v077.txt,I0962,W22084,"{""09620512.tif"": [[410, 2]]}"
ཀྵྨཱ,v077.txt,I0962,W22084,"{""09620518.tif"": [[415, 2]]}"
ཀྵླཱ,v077.txt,I0962,W22084,"{""09620518.tif"": [[429, 2]]}"
ཀྵྨ,v077.txt,I0962,W22084,"{""09620518.tif"": [[415, 2]]}"
ནྜཱ,v077.txt,I0962,W22084,"{""09620527.tif"": [[271, 1]]}"
ཌྷཱ,v077.txt,I0962,W22084,"{""09620527.tif"": [[844, 3]]}"
ཉྲ,v077.txt,I0962,W22084,"{""09620527.tif"": [[520, 2]]}"
ཀྵྨཱ,v077.txt,I0962,W22084,"{""09620551.tif"": [[1618, 6], [1624, 6]]}"
ཀྵྨ,v077.txt,I0962,W22084,"{""09620551.tif"": [[1618, 6], [1624, 6]]}"
དྡྷྱ,v077.txt,I0962,W22084,"{""09620558.tif"": [[621, 2]]}"
ཀྵྨཱ,v077.txt,I0962,W22084,"{""09620558.tif"": [[857, 3], [863, 3]]}"
