char,txt_file,image_group_id,work_id,reference
།།,v001.txt,I1317,W23703,"{""13170010.tif"": [[1398, 7], [1401, 7], [1553, 7], [1556, 7]]}"
།།,v001.txt,I1317,W23703,"{""13170013.tif"": [[190, 1], [193, 1]]}"
ཥྞུ,v001.txt,I1317,W23703,"{""13170019.tif"": [[1497, 7]]}"
ལྐ,v001.txt,I1317,W23703,"{""13170028.tif"": [[26, 1]]}"
ལྐ,v001.txt,I1317,W23703,"{""13170037.tif"": [[1002, 5]]}"
།།,v001.txt,I1317,W23703,"{""13170048.tif"": [[633, 3], [636, 3]]}"
།།,v001.txt,I1317,W23703,"{""13170051.tif"": [[494, 3]]}"
ལྐ,v001.txt,I1317,W23703,"{""13170055.tif"": [[1293, 6]]}"
ཥྞུ,v001.txt,I1317,W23703,"{""13170083.tif"": [[560, 3]]}"
ལྐ,v001.txt,I1317,W23703,"{""13170093.tif"": [[548, 3], [570, 3]]}"
ལྐ,v001.txt,I1317,W23703,"{""13170117.tif"": [[649, 3]]}"
དྡྷཱ,v001.txt,I1317,W23703,"{""13170150.tif"": [[443, 2]]}"
མྦཱ,v001.txt,I1317,W23703,"{""13170164.tif"": [[634, 3]]}"
དྭཱ,v001.txt,I1317,W23703,"{""13170166.tif"": [[482, 3]]}"
དྡྷཱ,v001.txt,I1317,W23703,"{""13170169.tif"": [[1483, 7]]}"
རྞཱ,v001.txt,I1317,W23703,"{""13170169.tif"": [[1461, 7]]}"
སྣྲ,v001.txt,I1317,W23703,"{""13170182.tif"": [[591, 3]]}"
དྨཱ,v001.txt,I1317,W23703,"{""13170202.tif"": [[1415, 7]]}"
དྡྷཱ,v001.txt,I1317,W23703,"{""13170203.tif"": [[1101, 6]]}"
དྡྷཱ,v001.txt,I1317,W23703,"{""13170233.tif"": [[854, 4]]}"
རྨྨ,v001.txt,I1317,W23703,"{""13170233.tif"": [[865, 5]]}"
དྷྲ,v001.txt,I1317,W23703,"{""13170267.tif"": [[172, 1]]}"
ལྐ,v001.txt,I1317,W23703,"{""13170311.tif"": [[912, 5]]}"
མྦཱ,v001.txt,I1317,W23703,"{""13170329.tif"": [[706, 4]]}"
དྡྷཱ,v001.txt,I1317,W23703,"{""13170356.tif"": [[1510, 7]]}"
རྨྨ,v001.txt,I1317,W23703,"{""13170356.tif"": [[1520, 7]]}"
ཀཱུ,v001.txt,I1317,W23703,"{""13170357.tif"": [[602, 3]]}"
ཌུ,v001.txt,I1317,W23703,"{""13170357.tif"": [[299, 2], [311, 2], [314, 2], [325, 2]]}"
ཌུ,v001.txt,I1317,W23703,"{""13170359.tif"": [[277, 2], [1428, 7]]}"
ཎྞ,v001.txt,I1317,W23703,"{""13170359.tif"": [[256, 2]]}"
རྤ,v001.txt,I1317,W23703,"{""13170359.tif"": [[244, 2]]}"
ལྐ,v001.txt,I1317,W23703,"{""13170362.tif"": [[336, 2]]}"
རྨྨ,v001.txt,I1317,W23703,"{""13170363.tif"": [[239, 2]]}"
ཊྚཱ,v001.txt,I1317,W23703,"{""13170391.tif"": [[43, 1]]}"
ནྨ,v001.txt,I1317,W23703,"{""13170391.tif"": [[28, 1]]}"
རྦཱ,v001.txt,I1317,W23703,"{""13170408.tif"": [[127, 1]]}"
དྡྷཱ,v001.txt,I1317,W23703,"{""13170414.tif"": [[927, 5]]}"
ལྐ,v001.txt,I1317,W23703,"{""13170462.tif"": [[1130, 6]]}"
ཀྵྨ,v001.txt,I1317,W23703,"{""13170502.tif"": [[388, 2]]}"
ཀྵྨཱ,v001.txt,I1317,W23703,"{""13170502.tif"": [[388, 2]]}"
ཊྚཱ,v001.txt,I1317,W23703,"{""13170502.tif"": [[535, 3]]}"
རྨྨ,v001.txt,I1317,W23703,"{""13170503.tif"": [[1438, 7]]}"
ཀཾ,v001.txt,I1317,W23703,"{""13170511.tif"": [[637, 3]]}"
ངྒྷ,v001.txt,I1317,W23703,"{""13170512.tif"": [[995, 4]]}"
ཏྶ,v001.txt,I1317,W23703,"{""13170512.tif"": [[1483, 6], [1541, 6]]}"
ཏྶཱ,v001.txt,I1317,W23703,"{""13170512.tif"": [[1541, 6]]}"
ཏྶྣཱ,v001.txt,I1317,W23703,"{""13170512.tif"": [[1483, 6]]}"
ནྟྱ,v001.txt,I1317,W23703,"{""13170512.tif"": [[903, 4], [1439, 6]]}"
ནྡྷྱ,v001.txt,I1317,W23703,"{""13170512.tif"": [[879, 4]]}"
ནྨ,v001.txt,I1317,W23703,"{""13170512.tif"": [[826, 4]]}"
ཛྱ,v001.txt,I1317,W23703,"{""13170512.tif"": [[1480, 6]]}"
རྟྱ,v001.txt,I1317,W23703,"{""13170512.tif"": [[1658, 6]]}"
རྨྨ,v001.txt,I1317,W23703,"{""13170512.tif"": [[1553, 6]]}"
རྱཱ,v001.txt,I1317,W23703,"{""13170512.tif"": [[801, 4]]}"
ཥྭ,v001.txt,I1317,W23703,"{""13170512.tif"": [[1428, 6]]}"
ཥྭཱ,v001.txt,I1317,W23703,"{""13170512.tif"": [[1428, 6]]}"
སྠུ,v001.txt,I1317,W23703,"{""13170512.tif"": [[1367, 6]]}"
ཧྞཱ,v001.txt,I1317,W23703,"{""13170512.tif"": [[1494, 6]]}"
གྷཱ,v001.txt,I1317,W23703,"{""13170513.tif"": [[677, 3]]}"
གྷྲ,v001.txt,I1317,W23703,"{""13170513.tif"": [[701, 3], [713, 3]]}"
གྷྲཱ,v001.txt,I1317,W23703,"{""13170513.tif"": [[701, 3], [713, 3]]}"
ཉྫཱ,v001.txt,I1317,W23703,"{""13170513.tif"": [[1564, 5]]}"
ཏྐ,v001.txt,I1317,W23703,"{""13170513.tif"": [[1535, 5]]}"
ཏྐྲ,v001.txt,I1317,W23703,"{""13170513.tif"": [[1535, 5]]}"
ཏྤུ,v001.txt,I1317,W23703,"{""13170513.tif"": [[1645, 5]]}"
ཏྤྲ,v001.txt,I1317,W23703,"{""13170513.tif"": [[844, 3]]}"
ཏྨཱ,v001.txt,I1317,W23703,"{""13170513.tif"": [[1326, 5]]}"
ཏྶ,v001.txt,I1317,W23703,"{""13170513.tif"": [[771, 3], [1346, 5]]}"
ཏྶྲ,v001.txt,I1317,W23703,"{""13170513.tif"": [[771, 3]]}"
དྡུ,v001.txt,I1317,W23703,"{""13170513.tif"": [[301, 1]]}"
དྷཱིཿ,v001.txt,I1317,W23703,"{""13170513.tif"": [[720, 3]]}"
ནྦ,v001.txt,I1317,W23703,"{""13170513.tif"": [[1618, 5]]}"
ནྦཱ,v001.txt,I1317,W23703,"{""13170513.tif"": [[1618, 5]]}"
ནྨ,v001.txt,I1317,W23703,"{""13170513.tif"": [[118, 1], [1601, 5]]}"
ནྨཱ,v001.txt,I1317,W23703,"{""13170513.tif"": [[118, 1], [1601, 5]]}"
རྡྷ,v001.txt,I1317,W23703,"{""13170513.tif"": [[1605, 5]]}"
ལྨ,v001.txt,I1317,W23703,"{""13170513.tif"": [[1446, 5]]}"
ལྨཱ,v001.txt,I1317,W23703,"{""13170513.tif"": [[1446, 5]]}"
ལླཱ,v001.txt,I1317,W23703,"{""13170513.tif"": [[1504, 5]]}"
སྟྲཱ,v001.txt,I1317,W23703,"{""13170513.tif"": [[782, 3]]}"
ྖ,v001.txt,I1317,W23703,"{""13170513.tif"": [[935, 3]]}"
ཀྵྨ,v001.txt,I1317,W23703,"{""13170514.tif"": [[140, 1]]}"
ཀྵྱ,v001.txt,I1317,W23703,"{""13170514.tif"": [[867, 3]]}"
ཏཱུ,v001.txt,I1317,W23703,"{""13170514.tif"": [[706, 3]]}"
ཏྐ,v001.txt,I1317,W23703,"{""13170514.tif"": [[715, 3], [876, 3]]}"
ཏྐཱ,v001.txt,I1317,W23703,"{""13170514.tif"": [[715, 3]]}"
ནྠ,v001.txt,I1317,W23703,"{""13170514.tif"": [[167, 1]]}"
ནྨ,v001.txt,I1317,W23703,"{""13170514.tif"": [[105, 1]]}"
ནྨཱ,v001.txt,I1317,W23703,"{""13170514.tif"": [[105, 1]]}"
པྣ,v001.txt,I1317,W23703,"{""13170514.tif"": [[181, 1]]}"
མྦུ,v001.txt,I1317,W23703,"{""13170514.tif"": [[664, 3]]}"
ཛྫཱ,v001.txt,I1317,W23703,"{""13170514.tif"": [[1479, 5]]}"
ཛྱ,v001.txt,I1317,W23703,"{""13170514.tif"": [[263, 1]]}"
ཛྱཱ,v001.txt,I1317,W23703,"{""13170514.tif"": [[263, 1]]}"
ཥུ,v001.txt,I1317,W23703,"{""13170514.tif"": [[1372, 5]]}"
སྟཱ,v001.txt,I1317,W23703,"{""13170514.tif"": [[19, 1], [286, 1]]}"
སྟྱ,v001.txt,I1317,W23703,"{""13170514.tif"": [[78, 1]]}"
སྥུ,v001.txt,I1317,W23703,"{""13170514.tif"": [[779, 3], [788, 3]]}"
ཀཱུ,v001.txt,I1317,W23703,"{""13170515.tif"": [[1429, 5], [1681, 6]]}"
ཀྵྨ,v001.txt,I1317,W23703,"{""13170515.tif"": [[1436, 5], [1470, 5]]}"
ངྒྷ,v001.txt,I1317,W23703,"{""13170515.tif"": [[563, 3]]}"
ཌྒ,v001.txt,I1317,W23703,"{""13170515.tif"": [[820, 3]]}"
ཏྐ,v001.txt,I1317,W23703,"{""13170515.tif"": [[237, 1], [823, 3]]}"
ཏྐྲ,v001.txt,I1317,W23703,"{""13170515.tif"": [[823, 3]]}"
ཏྣཱ,v001.txt,I1317,W23703,"{""13170515.tif"": [[755, 3]]}"
ཏྥ,v001.txt,I1317,W23703,"{""13170515.tif"": [[87, 1]]}"
ཏྨཱ,v001.txt,I1317,W23703,"{""13170515.tif"": [[1149, 5]]}"
ཏྶ,v001.txt,I1317,W23703,"{""13170515.tif"": [[1294, 5]]}"
དྒཱ,v001.txt,I1317,W23703,"{""13170515.tif"": [[1368, 5]]}"
དྦ,v001.txt,I1317,W23703,"{""13170515.tif"": [[111, 1], [728, 3], [1228, 5]]}"
དྦྷ,v001.txt,I1317,W23703,"{""13170515.tif"": [[111, 1], [728, 3], [1228, 5]]}"
དྦྷཱ,v001.txt,I1317,W23703,"{""13170515.tif"": [[111, 1]]}"
དྭཱ,v001.txt,I1317,W23703,"{""13170515.tif"": [[631, 3]]}"
ནྡྷཱ,v001.txt,I1317,W23703,"{""13170515.tif"": [[699, 3]]}"
ནྨ,v001.txt,I1317,W23703,"{""13170515.tif"": [[1212, 5]]}"
ནྲ,v001.txt,I1317,W23703,"{""13170515.tif"": [[597, 3]]}"
བྡྷ,v001.txt,I1317,W23703,"{""13170515.tif"": [[656, 3]]}"
མྦྷཱ,v001.txt,I1317,W23703,"{""13170515.tif"": [[83, 1]]}"
རྨྨ,v001.txt,I1317,W23703,"{""13170515.tif"": [[750, 3]]}"
ཤླ,v001.txt,I1317,W23703,"{""13170515.tif"": [[47, 1]]}"
ཀྟྱ,v001.txt,I1317,W23703,"{""13170516.tif"": [[1389, 5]]}"
ཀྣ,v001.txt,I1317,W23703,"{""13170516.tif"": [[211, 1]]}"
ཀྵྱ,v001.txt,I1317,W23703,"{""13170516.tif"": [[952, 3]]}"
གྦ,v001.txt,I1317,W23703,"{""13170516.tif"": [[273, 1]]}"
གྷྱ,v001.txt,I1317,W23703,"{""13170516.tif"": [[36, 1]]}"
ཊྱ,v001.txt,I1317,W23703,"{""13170516.tif"": [[653, 3]]}"
ཊྱཱ,v001.txt,I1317,W23703,"{""13170516.tif"": [[653, 3]]}"
ཏྐ,v001.txt,I1317,W23703,"{""13170516.tif"": [[291, 1]]}"
ཏྐུ,v001.txt,I1317,W23703,"{""13170516.tif"": [[291, 1]]}"
ཏྤཱ,v001.txt,I1317,W23703,"{""13170516.tif"": [[649, 3]]}"
ཏྨཱ,v001.txt,I1317,W23703,"{""13170516.tif"": [[758, 3]]}"
ཏྶ,v001.txt,I1317,W23703,"{""13170516.tif"": [[219, 1], [1465, 5]]}"
དྦ,v001.txt,I1317,W23703,"{""13170516.tif"": [[837, 3], [1347, 5], [1385, 5]]}"
དྦྷ,v001.txt,I1317,W23703,"{""13170516.tif"": [[1347, 5], [1385, 5]]}"
ནྨ,v001.txt,I1317,W23703,"{""13170516.tif"": [[98, 1]]}"
བྡྷ,v001.txt,I1317,W23703,"{""13170516.tif"": [[860, 3]]}"
བྡྷཱ,v001.txt,I1317,W23703,"{""13170516.tif"": [[860, 3]]}"
ཙྪྲ,v001.txt,I1317,W23703,"{""13170516.tif"": [[251, 1]]}"
རྨྨ,v001.txt,I1317,W23703,"{""13170516.tif"": [[848, 3]]}"
རྱཱ,v001.txt,I1317,W23703,"{""13170516.tif"": [[964, 3], [1530, 5]]}"
སྥུ,v001.txt,I1317,W23703,"{""13170516.tif"": [[286, 1]]}"
ཥུ,v002.txt,I1318,W23703,"{""13180016.tif"": [[500, 3]]}"
གྷཱ,v002.txt,I1318,W23703,"{""13180025.tif"": [[143, 1]]}"
ཉཱ,v002.txt,I1318,W23703,"{""13180025.tif"": [[404, 2]]}"
ཌྷཱ,v002.txt,I1318,W23703,"{""13180025.tif"": [[520, 3]]}"
ཚཱ,v002.txt,I1318,W23703,"{""13180025.tif"": [[394, 2]]}"
ཛྷཱ,v002.txt,I1318,W23703,"{""13180025.tif"": [[400, 2]]}"
གྷཱ,v002.txt,I1318,W23703,"{""13180026.tif"": [[696, 3]]}"
ཉཱ,v002.txt,I1318,W23703,"{""13180026.tif"": [[1041, 5]]}"
ཌྷཱ,v002.txt,I1318,W23703,"{""13180026.tif"": [[1175, 6]]}"
ཚཱ,v002.txt,I1318,W23703,"{""13180026.tif"": [[1031, 5]]}"
ཛྷཱ,v002.txt,I1318,W23703,"{""13180026.tif"": [[1037, 5]]}"
དྷྲ,v002.txt,I1318,W23703,"{""13180042.tif"": [[936, 5]]}"
དྷྲུ,v002.txt,I1318,W23703,"{""13180042.tif"": [[936, 5]]}"
རྨྨ,v002.txt,I1318,W23703,"{""13180045.tif"": [[185, 1]]}"
རྨྨཱ,v002.txt,I1318,W23703,"{""13180045.tif"": [[185, 1]]}"
བྷྲཱ,v002.txt,I1318,W23703,"{""13180046.tif"": [[233, 1]]}"
བྷྲཱུ,v002.txt,I1318,W23703,"{""13180046.tif"": [[233, 1]]}"
ཛྲཱ,v002.txt,I1318,W23703,"{""13180046.tif"": [[326, 2]]}"
གྷཱ,v002.txt,I1318,W23703,"{""13180047.tif"": [[1401, 7]]}"
ཉཱ,v002.txt,I1318,W23703,"{""13180047.tif"": [[1436, 7]]}"
ཌྷཱ,v002.txt,I1318,W23703,"{""13180047.tif"": [[1458, 7]]}"
ཚཱ,v002.txt,I1318,W23703,"{""13180047.tif"": [[1419, 7]]}"
ཛྷཱ,v002.txt,I1318,W23703,"{""13180047.tif"": [[1430, 7]]}"
དྲཱ,v002.txt,I1318,W23703,"{""13180052.tif"": [[1359, 6]]}"
དྷྲ,v002.txt,I1318,W23703,"{""13180055.tif"": [[296, 2]]}"
དྷྲུ,v002.txt,I1318,W23703,"{""13180055.tif"": [[296, 2]]}"
བྷྲཱ,v002.txt,I1318,W23703,"{""13180060.tif"": [[1244, 6], [1278, 6]]}"
བྷྲཱུ,v002.txt,I1318,W23703,"{""13180060.tif"": [[1244, 6], [1278, 6]]}"
ཛྲཱ,v002.txt,I1318,W23703,"{""13180060.tif"": [[1114, 5], [1150, 6]]}"
ཀཾ,v002.txt,I1318,W23703,"{""13180064.tif"": [[282, 2], [576, 3]]}"
རྱཱ,v002.txt,I1318,W23703,"{""13180064.tif"": [[1536, 7]]}"
ཏྲཱུ,v002.txt,I1318,W23703,"{""13180065.tif"": [[1703, 7]]}"
བྷྲཱ,v002.txt,I1318,W23703,"{""13180065.tif"": [[1709, 7]]}"
བྷྲཱུ,v002.txt,I1318,W23703,"{""13180065.tif"": [[1709, 7]]}"
ཛྲཱ,v002.txt,I1318,W23703,"{""13180065.tif"": [[414, 2]]}"
ཛྲཱ,v002.txt,I1318,W23703,"{""13180066.tif"": [[1233, 5], [1271, 6]]}"
མྨཱ,v002.txt,I1318,W23703,"{""13180067.tif"": [[978, 5], [983, 5]]}"
ཛྲཱ,v002.txt,I1318,W23703,"{""13180067.tif"": [[841, 4], [1207, 5], [1347, 6]]}"
བྷྲཱ,v002.txt,I1318,W23703,"{""13180070.tif"": [[1235, 5]]}"
བྷྲཱུ,v002.txt,I1318,W23703,"{""13180070.tif"": [[1235, 5]]}"
ཊྭ,v002.txt,I1318,W23703,"{""13180071.tif"": [[141, 1]]}"
ཊྭཱ,v002.txt,I1318,W23703,"{""13180071.tif"": [[141, 1]]}"
གྷཱ,v002.txt,I1318,W23703,"{""13180073.tif"": [[719, 4], [727, 4], [1312, 6], [1320, 6]]}"
གྷྣ,v002.txt,I1318,W23703,"{""13180073.tif"": [[1434, 6]]}"
གྷྣཱ,v002.txt,I1318,W23703,"{""13180073.tif"": [[1434, 6]]}"
ཧྞཱ,v002.txt,I1318,W23703,"{""13180073.tif"": [[850, 4], [861, 4]]}"
ཊྭ,v002.txt,I1318,W23703,"{""13180076.tif"": [[1004, 5]]}"
ཊྭཱ,v002.txt,I1318,W23703,"{""13180076.tif"": [[1004, 5]]}"
ཊྭ,v002.txt,I1318,W23703,"{""13180100.tif"": [[253, 2], [359, 2], [566, 3]]}"
ཊྭཱ,v002.txt,I1318,W23703,"{""13180100.tif"": [[253, 2], [359, 2], [566, 3]]}"
ཊྭ,v002.txt,I1318,W23703,"{""13180101.tif"": [[1085, 5], [1539, 7]]}"
ཊྭཱ,v002.txt,I1318,W23703,"{""13180101.tif"": [[1085, 5], [1539, 7]]}"
ཊྭ,v002.txt,I1318,W23703,"{""13180116.tif"": [[805, 4]]}"
ཊྭཱ,v002.txt,I1318,W23703,"{""13180116.tif"": [[805, 4]]}"
ཊྭ,v002.txt,I1318,W23703,"{""13180117.tif"": [[437, 2]]}"
ཊྭཱ,v002.txt,I1318,W23703,"{""13180117.tif"": [[437, 2]]}"
ཕྱྭ,v002.txt,I1318,W23703,"{""13180140.tif"": [[208, 1]]}"
ཥྭ,v002.txt,I1318,W23703,"{""13180159.tif"": [[962, 4]]}"
ཉྫཱ,v002.txt,I1318,W23703,"{""13180189.tif"": [[1182, 6]]}"
རྤ,v002.txt,I1318,W23703,"{""13180190.tif"": [[408, 2], [520, 3]]}"
རྤཱ,v002.txt,I1318,W23703,"{""13180190.tif"": [[408, 2], [520, 3]]}"
རྤཱུ,v002.txt,I1318,W23703,"{""13180190.tif"": [[408, 2], [520, 3]]}"
དྡྷཱ,v002.txt,I1318,W23703,"{""13180192.tif"": [[1424, 6]]}"
པྤ,v002.txt,I1318,W23703,"{""13180192.tif"": [[1194, 6]]}"
ཙྪུ,v002.txt,I1318,W23703,"{""13180192.tif"": [[1179, 6]]}"
པྤ,v002.txt,I1318,W23703,"{""13180209.tif"": [[894, 5], [920, 5]]}"
ཀཾ,v002.txt,I1318,W23703,"{""13180221.tif"": [[389, 2]]}"
ཀྲཱ,v002.txt,I1318,W23703,"{""13180221.tif"": [[411, 2]]}"
ཀྲཱུ,v002.txt,I1318,W23703,"{""13180221.tif"": [[411, 2]]}"
ཏྲཱུ,v002.txt,I1318,W23703,"{""13180221.tif"": [[581, 3]]}"
དྷྨ,v002.txt,I1318,W23703,"{""13180221.tif"": [[404, 2]]}"
དྷྨཱ,v002.txt,I1318,W23703,"{""13180221.tif"": [[404, 2]]}"
རྡྷ,v002.txt,I1318,W23703,"{""13180221.tif"": [[288, 2], [427, 2]]}"
རྡྷཱ,v002.txt,I1318,W23703,"{""13180221.tif"": [[288, 2]]}"
ཥྚྲ,v002.txt,I1318,W23703,"{""13180221.tif"": [[437, 2]]}"
ཥྚྲཱ,v002.txt,I1318,W23703,"{""13180221.tif"": [[437, 2]]}"
ཧྞཱ,v002.txt,I1318,W23703,"{""13180221.tif"": [[564, 3], [571, 3]]}"
ཥྭ,v002.txt,I1318,W23703,"{""13180252.tif"": [[38, 1], [326, 2]]}"
ཀཾ,v002.txt,I1318,W23703,"{""13180255.tif"": [[1129, 5], [1165, 5]]}"
བྷྲཱ,v002.txt,I1318,W23703,"{""13180281.tif"": [[18, 1]]}"
བྷྲཱུ,v002.txt,I1318,W23703,"{""13180281.tif"": [[18, 1]]}"
རྒྷ,v002.txt,I1318,W23703,"{""13180297.tif"": [[1129, 5]]}"
ཤྩཱ,v002.txt,I1318,W23703,"{""13180299.tif"": [[674, 4]]}"
རྒྷ,v002.txt,I1318,W23703,"{""13180309.tif"": [[939, 5], [959, 5], [1193, 6]]}"
དྡྷཱ,v002.txt,I1318,W23703,"{""13180310.tif"": [[746, 4]]}"
ཀྵཱ,v002.txt,I1318,W23703,"{""13180311.tif"": [[549, 3]]}"
ནྲ,v002.txt,I1318,W23703,"{""13180311.tif"": [[1133, 5]]}"
རྒྷ,v002.txt,I1318,W23703,"{""13180311.tif"": [[912, 4], [1160, 5]]}"
པྤ,v002.txt,I1318,W23703,"{""13180328.tif"": [[669, 3]]}"
ཙྪུ,v002.txt,I1318,W23703,"{""13180328.tif"": [[654, 3]]}"
དྡྷཱ,v002.txt,I1318,W23703,"{""13180331.tif"": [[749, 4]]}"
བྷྲཱ,v002.txt,I1318,W23703,"{""13180373.tif"": [[844, 4]]}"
བྷྲཱུ,v002.txt,I1318,W23703,"{""13180373.tif"": [[844, 4]]}"
ཀཾ,v002.txt,I1318,W23703,"{""13180424.tif"": [[335, 2]]}"
བྷྲཱ,v002.txt,I1318,W23703,"{""13180478.tif"": [[285, 2], [872, 4]]}"
བྷྲཱུ,v002.txt,I1318,W23703,"{""13180478.tif"": [[285, 2], [872, 4]]}"
ཏྐ,v002.txt,I1318,W23703,"{""13180480.tif"": [[992, 5]]}"
ཏྐཱ,v002.txt,I1318,W23703,"{""13180480.tif"": [[992, 5]]}"
རྒྷ,v002.txt,I1318,W23703,"{""13180480.tif"": [[938, 4], [999, 5]]}"
པྤ,v002.txt,I1318,W23703,"{""13180511.tif"": [[1525, 7]]}"
ཙྪུ,v002.txt,I1318,W23703,"{""13180511.tif"": [[1509, 7]]}"
པྤ,v002.txt,I1318,W23703,"{""13180512.tif"": [[388, 2]]}"
ཙྪུ,v002.txt,I1318,W23703,"{""13180512.tif"": [[217, 1]]}"
ཀྑ,v002.txt,I1318,W23703,"{""13180530.tif"": [[1472, 7]]}"
ཀྑ,v002.txt,I1318,W23703,"{""13180531.tif"": [[603, 3]]}"
པྤ,v002.txt,I1318,W23703,"{""13180531.tif"": [[1244, 6], [1257, 6], [1394, 7]]}"
ཀྑ,v002.txt,I1318,W23703,"{""13180532.tif"": [[149, 1], [171, 1]]}"
ཏྐ,v002.txt,I1318,W23703,"{""13180532.tif"": [[836, 4]]}"
ཏྐཱ,v002.txt,I1318,W23703,"{""13180532.tif"": [[836, 4]]}"
རྒྷ,v002.txt,I1318,W23703,"{""13180532.tif"": [[892, 4]]}"
ཛྭཱ,v002.txt,I1318,W23703,"{""13180545.tif"": [[1298, 6]]}"
ཙྪུ,v003.txt,I1319,W23703,"{""13190095.tif"": [[822, 4]]}"
ཎྞ,v003.txt,I1319,W23703,"{""13190096.tif"": [[57, 1]]}"
ཀྑ,v003.txt,I1319,W23703,"{""13190107.tif"": [[441, 2], [509, 3]]}"
ཀཾ,v003.txt,I1319,W23703,"{""13190108.tif"": [[1393, 7]]}"
ཌྱ,v003.txt,I1319,W23703,"{""13190145.tif"": [[777, 4]]}"
ཌུ,v003.txt,I1319,W23703,"{""13190168.tif"": [[628, 3], [634, 3]]}"
རྱཱ,v003.txt,I1319,W23703,"{""13190168.tif"": [[1134, 5]]}"
ཤྨ,v003.txt,I1319,W23703,"{""13190168.tif"": [[1138, 5]]}"
རྱཱ,v003.txt,I1319,W23703,"{""13190173.tif"": [[983, 5]]}"
ཤྨ,v003.txt,I1319,W23703,"{""13190173.tif"": [[987, 5], [1244, 6]]}"
ཀཾ,v003.txt,I1319,W23703,"{""13190175.tif"": [[103, 1]]}"
ཏྲཱུ,v003.txt,I1319,W23703,"{""13190177.tif"": [[103, 1], [1377, 6]]}"
ཛྭཱ,v003.txt,I1319,W23703,"{""13190177.tif"": [[89, 1], [95, 1], [1229, 6], [1235, 6], [1245, 6], [1251, 6]]}"
ཌུ,v003.txt,I1319,W23703,"{""13190182.tif"": [[1395, 6]]}"
ཛྱ,v003.txt,I1319,W23703,"{""13190182.tif"": [[1268, 6]]}"
མྨཱ,v003.txt,I1319,W23703,"{""13190183.tif"": [[233, 1], [240, 2], [552, 3]]}"
མྦཱ,v003.txt,I1319,W23703,"{""13190271.tif"": [[754, 4]]}"
རྦུ,v003.txt,I1319,W23703,"{""13190271.tif"": [[564, 3]]}"
མྱཱ,v003.txt,I1319,W23703,"{""13190275.tif"": [[251, 2], [279, 2]]}"
གྷྲ,v003.txt,I1319,W23703,"{""13190307.tif"": [[1500, 7]]}"
ྖ,v003.txt,I1319,W23703,"{""13190473.tif"": [[26, 1]]}"
གྷཱ,v003.txt,I1319,W23703,"{""13190479.tif"": [[891, 5]]}"
པྦུ,v003.txt,I1319,W23703,"{""13190479.tif"": [[1000, 5]]}"
ཙྪུ,v003.txt,I1319,W23703,"{""13190479.tif"": [[982, 5]]}"
སྠུ,v003.txt,I1319,W23703,"{""13190481.tif"": [[377, 2], [465, 3], [1087, 5]]}"
སྠུ,v003.txt,I1319,W23703,"{""13190485.tif"": [[1427, 7]]}"
ཀྑ,v003.txt,I1319,W23703,"{""13190522.tif"": [[627, 3], [653, 3]]}"
ཀྑ,v003.txt,I1319,W23703,"{""13190524.tif"": [[818, 4]]}"
ཉྫཱ,v003.txt,I1319,W23703,"{""13190524.tif"": [[1431, 6]]}"
ཀྲཱ,v003.txt,I1319,W23703,"{""13190542.tif"": [[1622, 7]]}"
ཀྲཱུ,v003.txt,I1319,W23703,"{""13190542.tif"": [[1622, 7]]}"
ཌྒ,v003.txt,I1319,W23703,"{""13190542.tif"": [[1486, 7]]}"
རྡྷ,v003.txt,I1319,W23703,"{""13190542.tif"": [[1489, 7], [1639, 7]]}"
རྫྫ,v003.txt,I1319,W23703,"{""13190542.tif"": [[1695, 7], [1702, 7], [1710, 7], [1717, 7]]}"
ཀྲཱ,v003.txt,I1319,W23703,"{""13190543.tif"": [[1405, 6], [1478, 6], [1592, 6]]}"
ཀྲཱུ,v003.txt,I1319,W23703,"{""13190543.tif"": [[1405, 6], [1478, 6], [1592, 6]]}"
ཏྲཱུ,v003.txt,I1319,W23703,"{""13190543.tif"": [[72, 1]]}"
དྷྨ,v003.txt,I1319,W23703,"{""13190543.tif"": [[1398, 6], [1427, 6], [1585, 6]]}"
དྷྨཱ,v003.txt,I1319,W23703,"{""13190543.tif"": [[1398, 6], [1427, 6], [1585, 6]]}"
རྡྷ,v003.txt,I1319,W23703,"{""13190543.tif"": [[631, 3], [673, 3], [730, 3], [1660, 7]]}"
ཥྚྲ,v003.txt,I1319,W23703,"{""13190543.tif"": [[1857, 7]]}"
ཥྚྲཱ,v003.txt,I1319,W23703,"{""13190543.tif"": [[1857, 7]]}"
རྫྫ,v003.txt,I1319,W23703,"{""13190544.tif"": [[29, 1], [36, 1], [44, 1], [51, 1]]}"
ཥྭ,v003.txt,I1319,W23703,"{""13190587.tif"": [[1472, 7]]}"
ཥྭ,v003.txt,I1319,W23703,"{""13190588.tif"": [[456, 2], [522, 3], [819, 4]]}"
ལླཱ,v004.txt,I1320,W23703,"{""13200014.tif"": [[603, 3]]}"
རྨྨ,v004.txt,I1320,W23703,"{""13200017.tif"": [[1647, 7]]}"
རྨྨཱ,v004.txt,I1320,W23703,"{""13200017.tif"": [[1647, 7]]}"
ཊཱུ,v004.txt,I1320,W23703,"{""13200022.tif"": [[1186, 5]]}"
ངྒྷ,v004.txt,I1320,W23703,"{""13200047.tif"": [[224, 1]]}"
